职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-采供内控专家（IT及自动化审计方向）-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"在企业数据化和AI高速发展背景下，以 “IT审计 + 自动化审计”为驱动，推动实现风险识别从“事后抽查”向“实时监控+全量覆盖”跃迁，提升内控覆盖度、深度与前瞻性。
1、IT审计：保障系统可信，筑牢控制底座
● 持续对采购、供应链&IDC关键系统执行核心业务系统的IT一般控制（ITGC）审计；
● 识别系统架构级风险，如跨系统数据一致性、接口防篡改机制、特权账号滥用等；
● 独立验证关键业务流程在系统中的控制设计与运行有效性。
2、推进自动化审计/稽核，将传统抽样逻辑转化为可重复执行的自动化规则，实现“实时监控+全量覆盖”。
● 抽象高频、高风险业务场景，将传统抽样逻辑转化自动化稽核规则，设计及实施自动化稽核程序；通过SQL/Python脚本或配置RPA等，实现交易全量扫描与异常检测；
● 构建智能审计分析模型：能运用统计分析、机器学习等识别潜在舞弊或控制失效模式，开发场景化审计分析模型（如围串标风险）；
● 推动审计/稽核能力产品化，将成熟审计/稽核逻辑封装为自助看板、轻量级机器人或API服务，并前置嵌入业务系统，实现实时拦截、分级预警与自动留痕；
3、其他内控工作，如开展稽核专项与自动化工具赋能等。","1、行业经验：5年以上内部审计、风险管理或内控相关工作经验；具备IT审计与自动化数据分析/审计实战经验。如有AI agent及大模型应用在内控领域实践经验的更佳。
2、能力要求：
● IT审计能力：熟悉COBIT、ISO 27001、NIST CSF等IT治理框架，能独立执行ITGC审计（权限、变更、接口、日志等）/ITAC审计；
● 数据及产品化能力：具备良好的业务理解力，能快速将审计目标转化为可执行的数据逻辑。精通SQL，熟练掌握Python（Pandas、NumPy、Scikit-learn）或审计专用工具（ACL、IDEA等）；能将审计逻辑转化为可复用、可调度的自动化程序。
3、其他：
● 能承受高强度的工作压力，有积极进取的精神及接受挑战的性格，目标感强，具有高度的责任感。
● 良好的文字表达、沟通及影响力；善于跨部门合作，具备较好的沟通协调能力。",1,蔡廷浩(闻卿),,2026 - 01 - 09,2026 - 04 - 09,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601092de6a4153b374677b0dccca3c74fb955&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-海外采购专家-IDC商务经理-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,八年以上,P8,"1、采购需求确认
沟通确认采购需求和具体采购项目详细要求，分析和评估采购需求的合理性和可行性，确定采购项目的预算和时间计划，并与内部部门达成一致
2、采购谈判与合同管理
组织与供应商的商务洽谈和采购谈判，管理采购合同的签署和执行，确保合同条款的合规性和有效性，跟进与监控合同履行情况
3、成本控制
确保采购项目在预算范围内进行，在谈判中争取最有利的采购条件和价格，分析采购成本结构，制定成本控制策略和措施，降低采购成本、提升采购效率
4、采购流程优化与合规
遵循公司的采购政策和合规要求，审查和优化采购流程，确保采购过程高效、透明和规范，参与采购流程的数字化和自动化改进，提升采购效率","• 8年以上云计算/ICT/运营商行业的采购或供应链管理工作经验，具备海外外派工作、有采购团队管理经验者优先
• 优秀的谈判能力，能应对复杂多变的谈判情况，灵活运用各种谈判策略，能在谈判中占据主动地位，可与供应商高层进行战略性谈判实现双方共赢
• 能深入挖掘成本数据，进行复杂的成本模拟和预测，进行全面的成本分析和控制，对公司决策提供参考
• 优秀的外部沟通和内部拉通能力，具备多项目并发处理和横向拉通管理能力，独自解决复杂的跨团队问题
• 能独立处理复杂的合同谈判和起草，处理合同纠纷和风险事件，能够制定合同管理策略",2,蔡廷浩(闻卿),,2026 - 01 - 09,2026 - 04 - 09,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601092b6264ca29074463a48e9fe50a266d0f&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-存储器件供应代表-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,八年以上,P7,"1、关注各品类主控物料技术路标，与研发、采购协同，提前规划产品生命周期管理；
2、关注Nand等的长期技术路标和供应形势，提前布局存储类部件的供应策略；
3、对器件的可供应性和连续性负责，拓展source，避免独家供应。","1、有ICT/云计算行业的SE或者供应代表经验，熟悉主流CPU、GPU平台的配套存储解决方案；
2、了解主流存储类物料DRAM、内存条、NAND、SSD、HBM、HDD行业布局，有产业链接；
3、对新型存储技术有一定了解，如PCM、MRAM、ReRAM、FeRAM等；
4、熟悉产品集成开发流程，了解产品开发关键节点以及对应执行项目。",1,蔡廷浩(闻卿),,2026 - 01 - 09,2026 - 04 - 08,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026010945e02f3edd8d4845aad5d80228978d8e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师（政企事业部-央国企）-北京区域,,云智能集团-阿里云智能,中国-北京-北京,本科,八年以上,P7,"1、客情建设和商机拓展
•主动洞察国央企行业，识别出关键/潜在客户，并主动找到关键决策链，识别客户真实需求。
•梳理客户决策链，识别关键客户，构建立体的客户沟通界面。
•通过关键事件的导演和策划、商务沟通、拜访交流等方式和客户对话，获取客户信任，挖掘和洞察客户业务需求，形成有效商机。
•定期与现有和潜在客户联系，及时了解客户的业务规划和预算、供应商情况、组织架构、技术环境等关键信息。
•与客户CXO或CXO-D建立长期的业务关系，在合作中获得关键性支持。
2、产品和技术价值传递
•深入理解混合云、公共云、XC建设方案，包括软件、硬件、网络、安全等各方面的整合，并深刻洞察客户业务需求。
•基于行业和客户需求洞察，帮助客户理解飞天云计算操作系统、七大件、AI/智算等阿里云产品的技术价值，以及相对竞企的差异化竞争优势，传递阿里云作为客户最佳合作伙伴的定位。
3、需求匹配和商机转化
•协同SA、产研和生态伙伴等资源，形成明确的销售及解决方案策略，设计合作路径并沟通执行。
•结合对客户业务需求的理解，以及阿里云可标准化复制的解决方案，提供能满足客户需求的方案设计，解答客户对产品、解决方案的常规问题。
• 通过沟通和影响力、商务报价等一系列销售策略的运用，转化商机，达成业绩。
• 将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。
4、商务运作和业务支持
•基于阿里云和客户商务流程规则，完成客户招投标及商务合同签署等商务工作。
•动态跟踪客户需求变化，推动合同变更。
•协同产研、交付和生态伙伴等资源，及时发现并解决项目交付问题，支撑客户业务目标达成。
•支撑混合云复杂项目运作，参与招投标流程管理、项目管理、风险管理，协调组织资源。","1、教育背景：本科及以上学历。
2、行业经验：5年以上云计算相关行业，To B/G销售和售前相关工作经验，熟悉央企和北京市属国企、国资委体系优先
3、专业技能：有丰富的有软件产品售卖经验、有大客户拓展经验。有复杂项目运作经验，招投标、风险管理等经验。独立call high肩部客户CTO/客户项目负责人，完成有效的业务和技术交流，影响并加速决策。能完成当地重要生态伙伴的结构化、梯度布局，优化伙伴组成，建立战略关系、创新合作模式。参与当地生态伙伴合作策略制定并推动落地，赋能并激发伙伴动力，带来较大商业回报，帮助伙伴业务成功。
4、个人素质：学习能力强，适应快节奏的工作环境，具备高度的责任心、团队合作精神及抗压能力。
5、项目管理：具有强项目管理能力、成熟的项目运作和资源整合能力，善于分析和解决复杂问题。
备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,韩虎(连易),,2026 - 01 - 08,2026 - 03 - 14,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260108d22398bef26c4d22b8ca7b03dc3e3ba6&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-行业解决方案架构师（金融战略客户）-新金融行业线（杭州）,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P7,"• 面向行业KA客户，掌握并理解战略客户的业务场景、整体技术架构，挖掘客户潜在需求，通过AI创新方案解决客户问题，将客户业务目标转化为可执行落地的AI相关技术指标。
• 主导设计符合业务需求的大模型解决方案架构，基于对技术发展趋势的把握，作为策略规划和架构专家，与客户共同规划未来云和AI业务与技术规划，提出具备前瞻性的方案和架构设计。涵盖RAG（检索增强生成）、Agent（智能体）等核心组件，确保系统具备可解释性、审计追溯能力与高可用性。
• 构建对模型服务选型的POC测试方案，全程参与POC过程，对POC结果负责，就安全性、稳定性、性能、可持续性和运行效率给出技术建议。
• 帮助客户构建集成通义大模型API或开源模型的方案，优化提示词工程、思维链与工具调用策略，提升模型在复杂金融任务中的表现。
• 可独立编写技术方案书、可研报告等，主导客户宣讲与技术讨论，指导客户技术团队完成模型服务迁移、权限配置与性能调优，确保项目顺利交付。","• 计算机科学、人工智能、通信工程、应用数学等相关专业硕士及以上学历。
• 2年以上AI解决方案、大模型架构或金融科技相关工作经验，具备为国际金融机构成功交付AI解决方案的完整项目案例者优先。
• 精通Python，熟悉Java或Go语言，具备扎实的编程能力。
• 熟悉大模型相关产品API调用，熟练掌握LangChain、LlamaIndex、Dify等大模型应用开发框架。
• 熟悉各类Post-Training技术，掌握SFT、LoRA等大模型微调技术，具备模型定制化落地经验。
• 可使用英语作为工作语言，具备与海外客户及团队无障碍沟通的能力者优先。",1,贾鑫(叁斤),,2026 - 01 - 26,2026 - 03 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260108562abc5ce9794c1784e1a69db1b672d4&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师（新势力）-华北大区,,云智能集团-阿里云智能,中国-北京-北京,本科,三年以上,P7,".客情建设和商机拓展
• 新客户开发：•主动洞察华北区域的互联网/零售/制造等行业，保持对AI趋势的深度、及时掌握，识别市场机会，开拓新客户或挖掘现有客户的产品和技术需求，形成有效商机。
• 新客户业务理解及需求挖掘：充分了解客户商业模式、AI场景下的业务挑战，进行客户组织架构梳理和用云决策链摸排，获取客户信任，通过串联客户OKR，找到双方合作机会点。
• 用客户的语言展开对话，获取客户信任，挖掘产品和技术需求，形成有效商机。
• 存量客户进行二次开发，在服务、业务合作等多方面为客户提供体验升级，推进资源上量。
• 客户运营和管理：作为第一责任人，从商机获取、客户交流、招投标商务流程管理、客户交付及问题解决，到内部产研、财税法等支撑部门有效协同，整合内外部资源，识别管理风险点，做好精细化运营和项目落地。
•通过内外部资源整合能力，完成项目推动与落地。

2.产品和技术方案价值传递
•基于对客户行业和业务背景的了解，帮助客户理解飞天云计算操作系统、七大件、AI/智算等阿里云产品的技术价值，以及相对竞企的差异化竞争优势，传递阿里云作为客户最佳合作伙伴的定位。
•独立面向客户讲解阿里云标准的产品解决方案；或在SA支持下，独立向客户讲解匹配客户业务场景的解决方案，清晰的传递阿里云产品解决方案的竞争力以及能够为客户创造的业务价值。
持续做好客户服务
• 客户全生命周期的业务支持：持续做好客户服务，及时解决客户问题，提高客户满意度。
• 推动产品反向迭代：将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。

3、推动决策和商机转化
•通过有效的资源整合和运作，推动客户快速决策，采用和持续使用阿里云产品和技术解决方案，持续为客户创造价值。
•通过沟通影响、商务报价等一系列销售策略的运用，转化商机，达成业绩，实现与客户的双赢。
• 将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。

4、服务支持保障
•做好客户全生命周期的业务保障和服务支持，整合阿里云各方资源确保项目落地，及时发现并解决产品使用问题。
•推动阿里云产品在客户侧快速迭代，支撑客户技术目标达成。","• 5年以上云计算相关行业，有公共云售卖经验，To B/G销售和售前相关工作经验
• 有丰富的软件产品售卖经验，Paas层产品经验优先；有大客户拓展经验
• 了解产品领域技术演进，比较同类产品的技术特性异同，回答客户对产品技术发展趋势和技术特性的常规问题。
• 理解客户业务和数字化转型需求，诊断具体业务场景中客户的技术问题，提供有竞争力的解决方案。
• 独立call high头部客户CEO/CTO/客户项目负责人，完成有效的业务和技术交流，影响并加速决策。
• 把控谈判节奏，独立完成项目谈判，获得目标结果。
• 准确识别和分类客户及关键干系人，针对不同的客户群体建立不同的应对措施，比如客情较差客户、一般客户、较好客户等。
• 主导营造沟通氛围，把握他人的沟通要点，有效倾听他人的观点，清晰的表达自己的观点。
• 具备良好的服务意识，能够对客户问题一根到底，切实帮助客户解决难题，并能保证客户满意度。
备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,韩虎(连易),,2026 - 01 - 08,2026 - 03 - 31,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601081aa3a2db56cd4ba6b4c54faa91d09fd1&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-采供内控专家（智能风控方向）-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"运用大数据、人工智能、机器学习等能力和工具，通过数据驱动和智能化手段，构建智能化风险体系，通过AI驱动数据沉淀、分析与决策闭环，提升业务风险识别与防控效果。
● 数据沉淀与治理：梳理风险相关业务流程与数据口径，推动数据采集、清洗、标注，建立可复用的数据资产（指标、标签、特征、样本集等），持续提升数据可用性；
● AI能力在风控场景落地：结合业务需求，推动AI工具/模型在风险识别、预警、稽核等场景的产品化落地（如智能辅助、自动化分流、风险提示等）；
● 评估并集成AI工具链（如LLM、AutoML、NLP模型等），优化数据处理流程（例：非结构化文本解析、异常检测自动化）；
● 需求管理与跨团队协作：能够把风险问题抽象为产品需求，输出需求文档；高效对接算法/开发团队，推动模型训练、数据管道及系统功能落地；
● 持续跟踪AI产品上线后的效果，收集用户反馈，进行数据分析，不断优化产品功能和用户体验。","1、行业经验：5年以上内控、风险管理或数据分析相关工作经验，具备智能风控体系搭建经验的优先。
2、能力要求：
● AI Agent搭建能力： 核心要求！ 必须具备利用低代码平台（如Coze, Dify, Langflow, GPT Builder等）快速搭建AI Agent或AI应用的实际经验，请务必在简历中附上相关案例或作品集。
● 大模型应用理解： 深刻理解大语言模型（LLM）的能力边界，熟悉如何通过API调用主流大模型（如Qwen、deepseek等），并掌握提示词工程的基本技巧。
● 产品与场景思维： 具备敏锐的用户洞察力，能从复杂的业务流程中提炼出核心痛点和自动化机会，并转化为简洁、高效的Agent产品方案。
● 基础数据能力： 了解基本的数据处理逻辑，会使用SQL进行数据查询，能读懂Python代码用于与开发沟通即可，不要求精通编程。
3、其他：
能承受高强度的工作压力，有积极进取的精神及接受挑战的性格，目标感强，具有高度的责任感。
良好的文字表达、沟通及影响力；善于跨部门合作，具备较好的沟通协调能力。",1,蔡廷浩(闻卿),,2026 - 01 - 07,2026 - 04 - 07,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601072411b0d371514541b9254c6fc407c531&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型工程链路测试开发专家/高级工程师-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",硕士,三年以上,P6,"1. 负责大模型训练、推理、评测、部署等核心链路的质量保障体系建设。
2. 设计并实现自动化评测框架，支持多维度（如准确性、一致性、安全性、推理速度等）的模型能力评估。
3. 构建高质量、可扩展的评测数据集，制定科学、可量化的评测标准与指标体系。
4. 推动CI/CD流程在大模型工程中的落地，保障模型迭代的稳定性与可回溯性。
5. 主导Bad Case分析闭环机制，联动算法、工程与业务团队优化模型表现。","1. 计算机或相关专业硕士及以上学历，3年以上测试开发或质量保障经验，有大模型/AIGC项目经验者优先。
2. 精通Python/Java至少一种语言，熟悉主流测试框架（如PyTest、JUnit）及自动化工具链。
3. 熟悉大模型基本原理（如Transformer、Prompt Engineering、RLHF等），了解训练/推理/部署流程。
4. 具备数据驱动思维，能设计量化指标并基于数据驱动模型迭代与质量改进。
5. 具备良好的跨团队协作能力，能与算法、工程、产品高效对齐目标与方案。

加分项：
1. 有大模型自动化评测、COT（Chain-of-Thought）评测、对抗性测试等实践经验。
2. 参与过模型评测标准制定、开源评测基准（如HELM、MMLU）适配或自研评测体系构建。
3. 熟悉MLOps平台，有大模型CI/CD流水线建设经验。",5,马玥(早稻),,2026 - 01 - 12,2026 - 04 - 04,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260107e5267383a2c1418381d0dfb64a3351d3&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼模型推理服务技术专家-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",硕士,三年以上,P6,"1. 多模态模型的推理功能开发和性能优化，包括对Qwen-VL、Qwen-Audio、Qwen-Omni等多模态输入/输出模型的功能支持和推理性能优化。
2. 分布式推理架构的研发，包括多机推理架构设计，P/D分离、A/F分离、VL模型分离架构的落地。
3. 推理引擎服务化，包括推理引擎如何接入线上服务平台，自动扩缩容和可观测性的适配，以及提升线上服务稳定性。","1. 计算机/人工智能相关专业硕士及以上学历，熟练掌握C++和Python编程语言，和软件工程面向对象设计（OOP，OOD）等相关技术， 有很好的抽象能力。
2. 掌握性能优化方法论，能够快速定位系统瓶颈的原因，能够利用Roofline Model来计算IO、计算和带宽的理论极限，并用编程技术逼近极限。
3. 良好的技术洞察力、拥有技术激情、快速学习和协同落地能力，自我驱动力强，具有创新精神。

加分项
1. 熟悉开源LLM推理引擎的架构和实现， 对推理引擎领域开源项目有持续关注。
2. 有分布式推理系统架构设计和性能优化经验。
3. 有CUDA编程基础和算子性能优化经验。
4. 有过高性能计算领域文章发表等相关经验。",5,马玥(早稻),,2026 - 01 - 19,2026 - 04 - 05,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026010751ad4ee25d00423aa512144a3059e1f7&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼AI搜索技术专家/高级开发工程师(知识库&联网搜索方向)-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",硕士,二年以上,P6,"1. 结合LLM技术，设计和优化RAG全链路的基础架构，提升系统的吞吐能力和响应速度。
2. 构建高性能，可扩展的分布式文件处理和索引构建系统，承载海量文档的知识库的索引和检索需求。
3. 规划和优化检索集群，通过合理的分片，资源分配等策略降低延迟提高吞吐，针对业务场景进行服务优化。
4. 建立完善的系统监控，日志分析和trace平台，能快速定位和解决系统问题。","1. 计算机/人工智能相关专业硕士及以上学历，2年以上工作经验，精通C++/Java/Go一门编程技术， 有大型分布式系统开发经验者优先。
2. 熟悉信息检索理论，具有高并发在线服务系统开发经验者优先。
3. 熟悉Linux系统脚本， 能够熟练使用Unix shell scripting, Perl或者Python。
4. 对数据结构和算法设计有较为深刻的理解；具有良好的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情。
5. 精通搜索推荐引擎在线/离线系统架构，熟悉索引、缓存、负载均衡、分布式等基本原理。
6. 有检索系统（包含关键字检索和向量检索）经验的优先。",5,马玥(早稻),,2026 - 01 - 12,2026 - 04 - 05,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260107d71d4bcde6e143859ff14063a15478f8&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-云原生基础平台研发（IaC方向）-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,三年以上,P7,"1. 负责云平台基础设施的架构设计与研发，包括云原生应用管理平台、应用发布与调度、资源管理与调度、云产品部署和热升级等能力的研发。
2. 负责云平台IaC（基础设施即代码）的设计与研发，将阿里云的架构、资源和部署形态抽象为IaC描述。并基于IaC，实现对阿里云新建站点/Region/AZ的部署、热升级、扩缩容和资源管理。
3. 负责Kubernetes组件以及Operator的设计与开发与维护。","1. 本科及以上学历，计算机相关专业。
2. 3年及以上的软件研发经历，独立负责过平台级系统或复杂子系统的设计和代码实现，具备软件开发流程（需求、设计、开发、持续集成、测试、文档、发布、更新维护等）的实践经验。
3. 有 Kubernetes、Serverless、Rancher、OCM、Etcd、Helm、Kubevela 等相关项目经验者优先，有开源项目贡献者优先。了解Kubernetes原理，熟悉社区常用技术，有Operator开发经验和Kubernetes组件维护经验优先。
4. 熟悉主流的云服务架构，了解虚拟化、容器、Serverless、可观测等基本原理和应用场景。有大规模分布式系统应用架构设计与研发经验，在云计算行业应用领域有相关经验者优先。
5. 精通 golang 或 C++ 语言，熟悉多线程机制，了解常用开源框架。熟悉 Linux 常用命令，同时掌握脚本类语言 shell 或 python 更佳。有全栈开发经验者优先。
6. 有良好的工程素养，有大型项目落地经验的优先。具备较强的沟通能力，能够主动的思考和承担压力，具备良好的团队协作能力。自驱力强，能够协同多个团队完成架构和研发的业务目标。",1,李佳(贤淑),,2026 - 01 - 28,2026 - 03 - 31,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260107ab72a4fd666a42038adb108c65d83441&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼系统架构技术专家-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",硕士,五年以上,P7,"1. 负责大模型应用和系统整体架构设计与演进，打造具备弹性调度能力、服务稳定、低延迟响应的全链路应用和系统。
2. 主导平台的 DevInfra 能力建设，覆盖CI/CD、灰度发布、可观测性、异常诊断与系统治理等关键模块，提升研发交付效率。
3. 优化业务、平台、应用的架构设计，持续提升平台能力与技术领先性。","1. 计算机及相关专业硕士及以上学历，计算机、软件工程、系统架构等相关专业背景。
2. 5 年以上大型平台系统、DevInfra 架构或 AI 平台服务端开发经验，有大模型应用和系统经验者优先。
3. 深刻理解分布式系统设计原理，熟悉微服务、服务网格、异步编排、服务容灾等高可用系统架构设计。
4. 熟练掌握主流 DevOps/DevInfra 工具链，具备构建自动化研发流程的能力。
5. 具备良好的业务理解能力、系统抽象能力和跨团队沟通协作能力，能主导平台架构方向落地。

加分项
1. 有构建 AI SaaS 平台、LLM 推理引擎、Agent 框架平台化经验。
2. 熟悉模型服务治理，如服务配额、版本管理、异常熔断、状态缓存、异步队列等机制。
3. 有主导 DevInfra 体系建设经验，如研发提效平台、统一发布系统、在线诊断工具、模型注册与调度平台等。",5,马玥(早稻),,2026 - 02 - 26,2026 - 04 - 04,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260107ec7cd75c5a954dc99b867d3853c758d6&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼平台工程技术专家/高级工程师-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",硕士,三年以上,P6,"1. 设计并实现高性能AI原生网关。构建低延迟、高并发的API网关系统，支持多模态、多协议接入，为国内及全球客户提供灵活、安全、可扩展的流量接入方案，提供完整的数据面控制与可观测能力。
2. 打造智能推理调度与资源管理系统。设计并实现面向复杂分布式推理场景的请求调度和资源调度系统，结合动态负载特征与异构硬件资源，持续优化请求分发策略；建设Serverless化资源调度架构，实现资源的弹性伸缩与极致利用率提升。
3. 构建先进的MLOps平台能力。深度优化模型服务的CI/CD流程，推动算法研发到生产部署的自动化与标准化；实现模型版本管理、灰度发布、监控告警、性能分析等全生命周期管理能力，提升迭代效率与系统稳定性。","1. 计算机/人工智能相关专业硕士及以上学历，熟练掌握 C++/Python/Java/Golang至少一种语言，有很好的抽象能力。
2. 熟练掌握Linux/Posix操作系统下各种概念和原理，了解多线程，异步编程设计和高效的开发、调试方法。
3. 熟悉微服务架构、分布式系统设计，有网关、调度系统、k8s或云原生平台开发经验者优先。
4. 具备良好的抽象能力、工程判断力和跨团队协作意识，追求极致的系统性能与稳定性。

加分项
1. 熟悉开源推理引擎的架构和实现， 对推理引擎领域开源项目有持续关注。
2. 有过高性能计算领域文章发表等相关经验。",5,马玥(早稻),,2026 - 01 - 12,2026 - 04 - 05,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260107165850e5f1a94dadae35b0f7c152b3a4&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼模型工程技术专家/高级开发工程师-北京/杭州,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-北京-北京",硕士,三年以上,P6,"1. 模型服务API： 开发实现端到端的模型服务，涵盖LLM/VL/embedding/rerank等大语言模型， 也包含diffusion model方向的生图生视频的模型服务，构建高效的服务框架提升模型接入效率， 优化端到端服务性能，确保稳定性。
2. 百炼大模型开发平台上各领域模型服务架构设计迭代、性能优化以及核心服务开发。
3. 百炼大模型开发平台模型微调、模型评测技术架构设计、算法开发以及对应业务能力建设。","1. 计算机/人工智能相关专业硕士及以上学历，熟悉Python/Java/C++ 编程语言。
2. 对深度学习、机器学习算法有一定的经验，有使用PyTorch/TensorFlow等机器学习框架的经验， 有算法框架研发经验的优先。
3. 具有良好的系统设计能力， 能够设计可扩展、高效的系统架构。
4. 具备出色的问题解决能力，能够快速定位并解决技术难题。
5. 有强烈的责任心，具备良好的沟通能力、执行力及团队合作精神。",5,马玥(早稻),,2026 - 02 - 02,2026 - 04 - 05,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601077199f28a16be416a9dcaf4a068114a04&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
