职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-服务端研发-AI 模型&架构方向,,云智能集团-阿里云智能,中国-浙江-杭州,本科,一年以上,P7,"1. 大模型推理与调度平台建设：主导多模态/LLM 推理服务化与模型调度中台（自研/二方/三方）建设，支持同模型多账号、多模型共存、降级容错与弹性扩缩容，保障高并发低时延的线上推理体验。
2. 推理加速与资源效率优化：推进推理加速与 GPU 资源复用等优化策略落地，提升模型利用率并降低单位推理成本。
3. 模型成本治理体系：建设模型资源（如配额、用量、费用、使用期限/到期策略）可视化与治理闭环，推动降本动作落地并形成可持续的成本优化机制。
4. 服务端基础架构演进与全球化支撑：负责全球多 Region 架构规划与服务端架构演进，建设统一网关与用户服务体系，支撑业务快速迭代与流量调度、容错容灾与性能优化。
5. SRE 稳定性与可观测性建设：构建全链路监控与自动化运维能力，完善异常响应、容量管理与弹性扩容机制，提升平台可用性与可运营性。
6. 架构融合与平台化治理：推动团队多款 AI 产品服务端架构融合与服务复用，减少重复投入并沉淀统一能力，持续演进与维护以满足企业级/ToC 产品化交付要求。","1. 本科及以上学历，计算机科学、软件工程或相关专业；具备大模型服务平台/推理系统/分布式系统工程化经验者优先。
2. 编程能力：精通 Go/Java 至少一门语言。
3. 深度掌握服务化架构设计（如模型调度中台、API网关），主导过复杂分布式系统架构设计与落地；熟悉资源弹性调度算法、成本优化策略（如GPU资源复用）及容灾方案设计。
4. 熟悉多Region架构设计，掌握服务网格、全链路监控、混沌工程实践； 具备容量规划、故障自愈系统开发经验，熟悉K8S集群部署与优化。
5. 熟悉AIOps技术栈（如自动化评测、DevOps闭环），有AI Agent框架开发经验者优先；在高并发场景下主导过架构优化，或实现过千万级用户服务端系统者优先。",2,黄雪纯(夏知),,2026 - 02 - 03,2026 - 04 - 15,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203b3972c3b094744eb8181522f58db6d9b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-服务端研发-AI 产品商业化,,云智能集团-阿里云智能,中国-浙江-杭州,本科,一年以上,P6,"1. 商业化基础设施：建设并演进 AI 产品商业化底座，支撑 C 端转化增长与 B 端企业规模化营收，以工程化能力持续释放商业价值。
2. 企业级 AI 知识引擎：打造企业知识引擎核心服务，将代码/文档等知识资产结构化与可用化，构建 企业级 Agent。
3. 生产级权限与企业管控：建设企业级身份权限与管理控制体系，形成对 MCP、Rules、Hooks 等能力的统一管控与治理，保障多租户安全边界与关键链路可靠性。
4. 资金安全与风控：搭建资金安全与商业化风控体系，系统性降低欺诈与异常带来的资金风险。
5. 安全合规与可观测度量：建立面向 AI 场景的安全合规与可观测度量体系，用数据驱动商业化增长与治理闭环。","1. 本科及以上学历，计算机科学、软件工程或相关专业；有商业化或企业级系统建设经验者优先。
2. 精通 Go/Java 至少一门语言。理解常见的服务端架构与工程化实践（模块化、接口设计、灰度发布、回滚、可观测）。
3. 熟悉常见后端基础设施与中间件（数据库、缓存、消息队列等）；具备线上稳定性与性能优化经验，理解并能落地幂等、限流降级、超时重试、监控告警与故障定位，能保障计费/订阅等关键链路的正确性与可用性。
4. 理解 AI 产品的典型交付形态与成本/收益逻辑，能将“模型能力、调用成本与产品策略”转化为可运营、可度量的产品与系统能力。
5. 加分项：
a. 做过订阅、计费计量、对账、订单、支付、财务报表、权限系统、风控反作弊等方向；理解“钱与权益”的一致性、可追溯与可审计。
b. 理解认证授权与权限模型、多租户隔离、审计日志；有安全治理或合规相关经验更佳。
c. 有 LLM/Agent/RAG 等相关产品或平台的对接经验；做过内容安全/Prompt 安全、指令拦截、企业数据隔离、模型调用审计、AI 使用指标体系等。",3,黄雪纯(夏知),,2026 - 02 - 03,2026 - 04 - 15,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203a907afc63aeb4e00a7d52b5147bac3f4&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-测试开发专家-AI Coding 方向,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"一、职位描述
我们是一个专注于AI Coding方向的充满活力和创业精神的创新业务团队，致力于通过智能化代码生成和开发工具重新定义软件开发体验。随着AI Agent技术的快速发展，我们正在寻找优秀的AI Agent研发工程师加入团队，共同构建下一代智能编程助手和自主代码开发系统，一起在AI驱动的编程革命中创造历史！
二、岗位职责
● AI产品质量保障体系构建：主导AI Coding产品（含Agent、模型服务等）的全生命周期质量保障，制定测试策略、设计测试方案与质量标准，推动研发流程优化；
● 效能提升与自动化：通过持续集成（CI/CD）、自动化测试平台及线上质量监控体系，提升团队测试效率与问题拦截能力；
● 复杂项目质量管控：主导中大型AI项目的质量保障，包括测试策略制定、流程优化、风险预警及质量复盘，确保关键节点交付质量；
● 技术驱动与协作：推动测试技术创新（如AI场景专项测试、自动化工具链），协同研发团队提升代码质量与交付效率。","● 本科或以上学历，计算机软件或相关专业，5年以上测试开发/研发经验；
● 能结合AI Coding产品特性（如非确定性输出、长链路交互）设计针对性方案，并搭建对应的测试评估体系；
● 主导过复杂系统测试架构设计及测试平台开发或者在自动化测试、性能压测、稳定性测试等专业领域有深度实践成果者优先；
● 有AI产品（大模型、Agent、AI Coding）测试经验者优先；
● 出色的沟通协调与跨团队推动能力，能有效驱动问题闭环；具备技术总结、规划与落地能力，逻辑思维清晰，对质量风险敏感。",1,黄雪纯(夏知),,2026 - 02 - 03,2026 - 04 - 15,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203bafe43a0712f4373b9d79cfa9ae7a543&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-项目管理专家-AI领域,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"1. 负责阿里云人工智能及大数据平台重点项目/项目集全生命周期管理，协同阿里云各合作团队，制定项目计划，驱动项目进程，有效把控风险，确保项目目标达成；
2. 负责阿里云人工智能及大数据平台产品迭代管理，组织相关方进行战略目标拆解，通过产品迭代的方式，逐步实现产品战略目标的衔接落地；
3. 负责团队研发效能体系建设，通过数字化管理方式，洞察研发过程中的问题和瓶颈，提出合理的改进方案并落地推进，持续提升团队研发效率和质量；
4. 持续总结并沉淀项目管理经验，优化项目管理方法论和工具链，为团队提供流程、工具、方法支持，提升团队组织级项目管理能力。","1. 本科及以上学历，计算机、软件工程或相关专业；
2. 5年以上研发项目管理或PMO经验，独立主导过大型跨团队复杂项目；具备流程建设和效能改进经验；
3. 熟悉项目管理方法论和工具，能对项目集管理有系统性思考和实施方案，PMP/ACP/SAFe认证持有者优先；
4. 对产品研发体系和过程有全局认识和理解，有人工智能平台、云计算产品项目经验者优先；
5. 具备优秀的跨团队沟通协作能力；优秀的逻辑分析和业务理解能力；对新技术和趋势保持敏感；具备较强的owner意识和主动性，敢于担当。",1,关雅轩(池轩),,2026 - 02 - 03,2026 - 04 - 11,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203e64bb83921fd462cb2f8459f876b032b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼稳定性工程专家/高级工程师-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P6,"1、稳定性保障与体系建设：负责大模型服务平台及人工智能产品的稳定性保障工作，通过指标建设、预案设计、容量规划、监控完善、建立SOP等手段提升业务可用性与可靠性。
2、高并发流量治理：主导大规模分布式系统及高并发场景下的流量治理方案设计与实施，包括弹性扩缩容以及熔断、限流、降级等容灾策略，确保业务连续性与鲁棒性。
3、新环境部署：在新环境上进行一整套推理系统及其上下游依赖的部署和运维，负责日常模型的上架、性能监测、中间件和底层基建性能监测等。
4、Oncall与应急响应：参与OnCall值班，快速定位并解决生产环境故障，主导重大事件应急响应与复盘；建立故障快速恢复机制，推动根因分析及长效改进措施落地。
5、运维自动化：优化现有部署、监控及维护流程，推动运维自动化与平台化建设，提升研发效率与系统可观测性。负责监控/日志/网络/存储等原生基础设施的保障和工具开发。","1、计算机及相关专业，5年以上的SRE/Devops经验，有大型互联网公司运维经验者优先。
2、熟悉常见的公共云服务，熟练使用通用云产品（如VPC、ECS、SLB、RDS等），具备云原生运维经验。
3、深入理解Linux系统原理及运维体系，熟悉分布式系统设计。熟练掌握Kubernetes与Docker架构及技术原理，有大规模生产集群的部署、调优及故障排查经验。
4、熟悉Prometheus、Grafana、ELK、SkyWalking、OpenTelemetry等可观测性技术栈。
5、至少掌握Python/Go/Shell任意一门语言，熟悉主流Web框架，有运维工具开发经验者优先。
6、具备优秀的逻辑分析能力与系统性思维，对技术敏感度高，有强烈的责任心，具备优秀的沟通能力、执行力及团队合作精神。",5,马玥(早稻),,2026 - 02 - 03,2026 - 04 - 04,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203af8f71aeb6704078a3b6d1447b918c91&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-通义大模型产品解决方案架构师（华南区域）-深圳,,云智能集团,中国-广东-深圳,本科,五年以上,P7,"1. 商机判断与深度技术交流
1) 作为大模型产研代表，赋能前端销售/行业线，参与商业策略制定与高价值商机筛选；
2) 针对复杂项目，协同售前、销售、产品及研发团队，与客户关键决策人开展深度技术对话，引导技术选型与合作方向；
3) 结合行业趋势与技术演进，精准判断大模型应用场景的商业潜力，为商机转化和规模化结果负责。
2. 解决方案设计与规模化推广
1) 深入理解客户在功能性、非功能性（性能、稳定性、安全性、成本等）维度的核心诉求，基于通义大模型能力，设计具备技术竞争力与成本优势的端到端解决方案；
2) 主导POC、Win back、招投标等关键环节的技术方案输出，包括产品选型、配置报价、控标项设计及Demo验证；
3) 提炼客户场景中的关键技术指标，转化为可量化的产品能力项，形成差异化竞争优势；
4) 推动文本、视频、图像、语音等大模态模型产品的商业化方案设计、问题解决与落地交付；
5) 负责大模型服务的对客体验闭环：接收客户反馈，完成问题Triage、根因定位，并通过后训练、Prompt工程或产品调优等方式达成客户效果目标；
6) 推动及协助大模型服务平台（如解决方案Demo中心、落地页、API网关等）的架构设计与开发，保障高可用、安全、可扩展的统一服务能力。
3. 产品改进与技术反哺
1) 深入一线客户场景，系统性调研并抽象共性需求与痛点，精准传递至产品研发团队；
2) 参与大模型及智能化产品的重大功能设计、定价策略、用户体验优化，确保产品在垂直行业保持领先；
3) 构建面向特定行业/场景的商业Benchmark，持续评估并推动模型能力边界拓展；
4) 识别模型在真实场景中的能力短板，主动发掘高质量数据合作机会，推动闭源模型与数据飞轮的正向循环。
4. 市场洞察与竞争分析
1) 持续跟踪AI大模型市场动态、竞争格局、技术路线及定价策略，输出竞对分析报告；
2) 快速捕捉行业热点与客户业务痛点，前瞻性挖掘高潜力应用场景，驱动新产品/新方案快速孵化与市场覆盖；
3) 将市场洞察转化为可执行的产品与解决方案策略，影响产研与前线团队高效协同落地。
5. 最佳实践沉淀与生态赋能
1) 在项目实践中总结标杆案例，沉淀可复用的解决方案模板、IaC（Infrastructure as Code）脚本、测试用例及标准化模块；
2) 输出GTM（Go-to-Market）材料，包括技术白皮书、解决方案手册、演示Demo等；
3) 联合生态伙伴共建联合解决方案，对销售团队、合作伙伴及开发者提供技术赋能与支持；","1) 本科及以上学历，计算机或相关专业，3年及以上工作经验
2) 3年以上云计算、AI产品、企业级解决方案或售前架构经验，有大模型项目落地经验者优先；
3) 熟悉主流大模型技术栈（如LLM、多模态模型、RAG、Agent、Fine-tuning、推理优化等）；
4) 具备优秀的跨团队协作能力、客户沟通能力与商业思维；能与客户及产研高质量对话；
5) 逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享；
6) 能够独立主导复杂项目的技术方案设计，具备算法、编码或系统架构能力优先；
7) 至少对消电、手机、IPC、互联网行业有深入理解者优先。",2,蔡廷浩(闻卿),,2026 - 02 - 03,2026 - 05 - 02,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026020348e8f4206e4f447d8deec0da9c65fbb3&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼模型控制台产品专家-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,二年以上,P7,"主导百炼模型控制台（PC+移动端）体系化建设：打造全球一致、高转化的一站式企业级MaaS体验平台。
1. 设计覆盖“发现→试用→调用→管理→计费”的端到端产品架构，统一交互规范，提升平台专业性与一致性；
2. 统筹国内外多端体验，在核心功能上保持全球统一，同时适配本地合规与语言、计费等区域需求；
3. 聚焦开发者“首用即成功”，通过 Playground、示例模板和参数调优降低使用门槛，优化注册到付费的转化路径；
4. 建立数据驱动的体验评估与迭代机制，结合用户行为与反馈持续提升留存与满意度。","● 通用能力
1. 体系化思维与用户导向：善于从碎片需求中提炼产品架构，始终以开发者体验为核心，关注易用性、一致性和效率；
2. 强执行力与跨团队协同：善于推动复杂项目落地，高效协同设计、研发、运营等多方角色；

● 专业能力
1. 2年+ B端/云平台产品经验，有AI或大模型平台背景优先；
2. 熟悉大模型开发者关键使用路径，如 Playground 试用、参数调优、API 接入等，了解主流调用规范；
3. 具备全球化产品经验，能统筹国内外功能一致性，并适配本地合规与语言、计费等区域差异；
4. 擅长通过用户行为数据与反馈驱动体验优化，将体验指标与激活、留存、付费等业务结果挂钩，实现体验与增长双赢。",1,黄雪纯(夏知),,2026 - 02 - 03,2026 - 05 - 01,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602035e247ca1be6a4884a8402b120f5f705e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼API网关产品专家-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,二年以上,P7,"百炼AI网关产品：打造大模型时代的统一智能流量入口，支持高可用、安全合规、多租户的企业级MaaS接入。

1. 构建高性能AI网关底座，统一接入模型API、Agent和插件，支持智能路由与可观测性；
2. 面向企业客户，提供独享/共享部署选项，集成认证鉴权、数据过滤、流控与合规审计等治理能力；
3. 实现按客户或业务的资源隔离与专属部署，满足数据安全与SLA要求；
4. 协同研发与安全团队推动产品落地，支撑大模型平台规模化商用。","● 通用能力：
1. 场景抽象能力强：能从模型调用、工具使用、Agent协同等典型AI场景中提炼共性需求，设计标准化、可复用的产品能力；
2. 跨团队推动力强：善于与算法、工程、安全等技术团队协作，将复杂需求转化为清晰方案并高效落地；
● 专业能力要求：
1. 3年+ B端或云原生产品经验，有API网关、AI平台或大模型工程化背景优先；
2. 熟悉大模型调用方式（如OpenAI兼容API、流式响应）、工具调用及Agent架构等核心概念；
3. 理解企业级治理关键能力，包括安全合规、多租户隔离、QoS流控、可观测性等，并具备实际产品落地经验。",1,黄雪纯(夏知),,2026 - 02 - 03,2026 - 05 - 01,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203d76bcc572acc49d4b7c6357dde42c2f9&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼模型管理产品专家-杭州/北京,,云智能集团,"中国-浙江-杭州,中国-北京-北京",本科,二年以上,P7,"百炼模型产品管理：统筹大模型全生命周期，构建高效、可扩展的产品体系，推动AI技术能力高效转化为业务价值。

1. 端到端流程建设：主导模型从引入、上线到下线的标准化管理，协同算法、工程与运营团队，保障高质量、高时效的模型供给；
2. 成本与性能驱动决策：基于推理成本与性能分析，支撑模型定价、资源调度及成本优化策略；
3. 高效市场落地（GTM）：牵头制定模型上市策略，联动市场、销售与客户成功团队，加速产品能力规模化应用；
4. 数据驱动产品迭代：建立用户反馈闭环机制，系统识别痛点，持续优化功能与使用体验；
5. 开发者体验优化：设计场景化文档与示例代码，覆盖关键使用路径，显著降低接入门槛，提升开发者满意度。","● 通用能力
1. 产品思维强：以开发者和业务需求为中心，关注易用性与效率，主动推动体验优化；
2. 跨团队推动力强：能高效协同算法、工程、运营、市场等多方，落地复杂项目；
3. 责任心强，耐心细致：在快节奏、高迭代环境中持续交付高质量结果。
● 专业能力
1. 2年以上B端或云平台产品经验：具备模型管理、AI平台或云产品相关背景者优先；
2. 大模型技术理解力：了解大模型调用（如OpenAI兼容API）、推理链路及Token成本结构，能与技术团队高效对话；
3. 熟悉产商品体系：熟悉云产品发布、计费逻辑与开发者文档体系，具备端到端闭环能力。",1,黄雪纯(夏知),,2026 - 02 - 03,2026 - 04 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260203c093049e980543178280203c8dbb4b45&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-技术专家-AI Agent方向-北京,,云智能集团,中国-北京-北京,本科,五年以上,P7,"1. 系统架构与工程落地
● 开发LLM应用基础设施，包括RAG 技术、Agent开发框架、 MCP 协议、Agent评测机制等
● 负责agent与工具调用的优化、promot调优、上下文工程及相关场景下大模型的优化，将ai agent框架、工具、大模型有效结合，为通用ai agent效果提供最佳的使用体验。
○ 负责AI领域相关算法研究及算法的工程化实现，以提升Agent能力（推理、规划、记忆、工具使用）；
● 参与设计多智能体协作架构，实现复杂编程任务拆解与分布式执行，构建高可用、低延迟的AI Agent生产环境，支持百万级以上用户量的应用、部署平台
● 持续跟踪AI Agent、大模型、代码生成等前沿技术发展，推动团队AI相关技术水平提升。
2. 业务场景适配与创新
● 推动AI Agent在建站、营销、服务、DevOps运维等领域的落地
● 设计符合行业需求的解决方案，如应用导购助理、客服助手、营销助手等
● 负责技术预研、架构设计、业务模型抽象及功能开发保持对业务场景的敏锐洞察，快速熟悉业务流程并理解业务痛点，沟通并分析产品需求，制定技术方案，设计与研发核心系统及模块，推动产品快速迭代。","1. 技术能力
编程基础：精通Python/Java/Nodejs，熟悉LangGraph、Spring AI等多智能体框架，具备分布式系统开发经验
算法能力：熟悉Transformer架构及主流大模型技术栈，有LLM微调、推理优化经验，理解多智能体系统和智能体通信协议（MCP、A2A等）；
工程经验：具备AI Agent全链路开发能力，包括数据合成、模型训练、评测体系搭建；
熟悉MetaGPT、AutoGPT、LangChain、LlamaIndex等主流开发框架
2. 业务理解
熟悉垂直领域痛点（如电商搜索、智能客服、代码生成运维），能将技术转化为实际产品功能
具备跨团队协作能力，协调算法、产品、运营等角色推进项目
3. 学历与经验
学历：本科及以上学历，计算机科学、人工智能、数学等相关专业
经验：i. 1年以上大模型或Agent开发经验，有亿级用户产品优化经验者优先
ii. 有实际的Agent应用在Coze、Dify、百炼等平台开发经验；
iii. 具备清晰的思路，良好的业务理解能力、系统分析和软件设计能力，优秀的沟通能力及项目推动能力；
4. 加分项
1.在开源社区（如N8N、AutoGPT、LangChain、Bolt.new等项目）有贡献或独立开发过AI Agent项目
2.有Agent落地企业级应用的经验",1,蔡廷浩(闻卿),,2026 - 02 - 02,2026 - 03 - 17,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026020201757cffbca548c6b0d86eb13db62acc&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-IaaS架构与研发专家/高级专家（智算网络-scale up方向）-北京/上海/深圳/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-广东-深圳,中国-浙江-杭州",本科,五年以上,P8,"阿里云专有云是面向政企行业客户的全栈云平台，为政企客户（政府、金融、部委、央企等行业）提供产品和服务。该岗位主要负责专有云智算网络技术方向的架构规划及研发工作，提升技术竞争力，满足专有云客户业务需求。主要职责包括：
一、主导专有云Scale UP网络方案设计：
1、设计并优化Scale UP网络协议、拓扑，流控技术；
2、与Scale OUT网络结合，融合设计专有云Scale Across网络架构，支撑十万卡规模算力集群和异构算力互联互通；
二、主导Scale UP网络性能深度优化
1、设计基于Scale UP网络的新一代语义通信范式，提升Scale UP网络通信效率；
2、结合算力、模型、框架等不同技术针对自研PTG硬件进行定向优化；
三、 主导智算网络软硬一体化深度协同能力建设
1、主导智算网络协议（拥塞控制、多路径、在网计算等）的定制化开发；
2、协同参与Scale UP网络硬件设计和驱动开发；","1、5年以上网络、云计算架构设计和开发相关工作经验；
2、曾负责或主导过大型网络架构&产品的设计或研发，并有效落地；
3、主导过千卡级AI集群RDMA网络部署调测，精通RDMA协议栈（InfiniBand/RoCE v2）、PFC/ECN流控机制，有Mellanox/NVIDIA交换机调优经验者优先；
4、熟悉或参与NVLINK、ETH+、SUE等Scale UP协议规范制定，有Scale UP网络架构设计落地经验者优先；
5、良好的沟通、协调与逻辑思维能力，具有很强的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；",1,韩虎(连易),,2026 - 02 - 02,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602020933f0b9ace74b8fb8a8cb7d20ed3795&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型推理优化研发专家（专有云AI域）-北京/深圳/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-广东-深圳,中国-浙江-杭州",硕士,五年以上,P7,"● 参与大模型推理引擎（基于 SGLang 框架）的设计与核心模块开发，支持 Transformer、MoE、DiffusionLLM 等多种架构及 LLM/VLM 等模型的高性能推理。
● 运用低比特量化、投机采样、稀疏计算、分布式推理等技术，加速大模型推理速度并降低部署成本， 并优化其稳定性、易用性。
● 针对 GPU/AI 芯片架构（含自研硬件），开展针对性性能调优，优化算子、内存管理、KV Cache 管理等核心模块
● 与算法、产品及业务团队协作，推动不同模型场景下的系统端到端性能优化
● 关注并引入前沿大模型推理技术，参与 SGLang 及相关开源生态的维护与贡献","● 计算机、人工智能等相关专业本科及以上学历，具备扎实的计算机体系结构与并行计算基础
● 精通 C/C++、Python 编程，熟练使用常用性能分析和调试工具
● 熟悉并有实际使用经验的主流推理框架，如 SGLang、vLLM、TensorRT-LLM 等
● 掌握 GPU/AI 芯片编程及常用加速库（cuBLAS、cuDNN、Cutlass 等），熟悉模型并行、流水线并行、NVLINK/GPU 通信等高性能计算技术
● 有大模型推理、算子优化、模型压缩/量化、分布式部署与调度经验者优先
● 参与或贡献过 SGLang、vLLM 等推理框架的开源项目者优先",1,韩虎(连易),,2026 - 02 - 02,2026 - 05 - 01,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602026ca7a5c7b7bb4ab18d04daee88ef7aef&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI销售专家-北京（政务）,,云智能集团-阿里云智能,中国-北京-北京,本科,三年以上,P7,"1. 根据阿里云AI战略发展方向，结合人工智能技术演进与行业变革趋势，前瞻性地识别并开拓重点目标客户在大模型、智能计算等领域的业务机会；
2. 能够深入调研客户业务场景，敏锐捕捉行业中的应用痛点与创新潜力，结合阿里云产品及技术优势，促进客户需求与云产品的有效结合，提供立体、专业的咨询及服务，帮助客户成功，并沉淀行业解决方案；
3. 与客户或合作伙伴进行重点项目对接，能向客户高层解析阿里云AI优势，向业务高管呈现具有说服力的AI投资回报率（ROI）分析，加速商机转化；
4. 善于整合技术、生态与商业资源，攻克AI落地中的关键挑战，与客户技术决策层及生态合作伙伴建立深度信任关系，沉淀可复用的行业解决方案与最佳实践，为阿里云AI战略的长期发展储备关键客户与技术资产。","1. 3-5年工作经验，具备云计算或数字化转型相关领域项目经验，对人工智能（尤其是大模型、深度学习、智能计算等前沿领域）有深刻的理解和持续的热情，有成功推动大模型应用、智能系统落地项目者优先；
2. 泛计算机、理工类相关专业、行业垂类院校/专业，对生成式AI、机器学习等技术趋势有持续关注和独立思考，能够深刻理解行业场景，并挖掘AI与业务融合的创新机会；
3. 具备敏锐的商业意识和自主决策能力，能够将抽象的技术趋势转化为具体的商业机会，
4. 开放、坚韧、目标驱动、有强烈的好奇心与探索精神，善于在不确定性中开拓创新；
5. 学习能力强，具备快速掌握新技术的能力；持有阿里云ACP相关认证（如PAI、通义大模型应用工程师等）者优先",1,贾鑫(叁斤),,2026 - 02 - 11,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260202c7400e878d034df9a5b73376ba54cfe8&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-SAP解决方案架构师-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"1、以SAP Cloud ERP产品为基础，开发和完孵SAP上云的行业性解决方案，包括但不限于制造、消费、零售等行业；
2. 作为SAP技术专家，深度参与客户的SAP项目运作，结合客户需求和场景，提供针对性的解决方案；
3. 深入理解业务，与SAP及SAP生态伙伴合作，沉淀最佳实践，构建SAP Cloud ERP在阿里云上Best Practise；
4. 基于对行业、市场的理解，能够深入分析与竞品之间差异化，并发挥SAP on 阿里云的优势；
5. 收集客户需求，结合技术研判，向SAP及阿里云产研部门反馈方案优化需求，提升市场竞争力和市场占有率","1. 本科及以上学历，曾就读计算机/泛计算机/AI专业者优先；
2. 具备SAP或泛ERP领域三年以上实施/业务咨询/技术架构设计的经验，可针对SAP Cloud ERP或SAP
OP上云等方式，提供云计算、云网络与SAP业务系统进行融合的整体技术方案，有SAP认证优先
3 有在大模型LLM相关技术方向有实战经验者优先，比如大模型落地业务场景识别、训练调优及后训练，Agent搭建等一个或多个方向有实际经验；
4、出色的团队协同能力、客户影响力、谈判能力，能够独立完成客户侧商务及方案call high；
5、良好的沟通交流能力和方案设计能力，善于总结与分析，能够配合商务人员分析解决客户在产品使用过程中遇到的问题
6、具备强烈的自我驱动力和目标导向性，具备优秀的团队协作精神，能够与内部各部门有效协作，共同推动销售项目的成功落地。",1,韩虎(连易),,2026 - 01 - 28,2026 - 04 - 28,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260128c0282719b2fc4be8903b7050fcc0dcb2&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
